isin,year,bmg_cons,bmg_se_cons,bmg_yearly,bmg_se_yearly
BMG7567C1064,2015,0.269132882,1.424584746,0.838366926,0.505086541
BMG7567C1064,2016,0.269132882,1.424584746,-0.642979681,0.522606075
BMG780521008,2010,0.829084158,1.092847466,-0.423330516,0.465757042
BMG780521008,2011,0.829084158,1.092847466,-0.053639863,0.355674267
BMG780521008,2012,0.829084158,1.092847466,-0.495574892,0.493810445
BMG780521008,2013,0.829084158,1.092847466,-0.484645516,0.547540367
BMG780521008,2014,0.829084158,1.092847466,0.530714869,0.529504001
BMG780521008,2015,0.829084158,1.092847466,1.907610059,0.642566621
BMG780521008,2016,0.829084158,1.092847466,0.252394199,0.461865634
BMG799781056,2010,-0.070822611,0.741662681,0.22731261,1.13533175
BMG799781056,2011,-0.070822611,0.741662681,0.393816739,0.327694595
BMG799781056,2012,-0.070822611,0.741662681,-0.141059682,0.256760508
BMG799781056,2013,-0.070822611,0.741662681,-0.03028908,0.193491787
BMG810751062,2010,-0.380793095,0.429276764,0.693912506,0.235738173
BMG810751062,2011,-0.380793095,0.429276764,0.912310183,0.307796687
BMG810751062,2012,-0.380793095,0.429276764,0.488512665,0.391238928
BMG810751062,2013,-0.380793095,0.429276764,0.914108336,0.269106984
BMG810751062,2014,-0.380793095,0.429276764,1.212481856,0.266549647
BMG810751062,2015,-0.380793095,0.429276764,0.62456584,0.233286679
BMG810751062,2016,-0.380793095,0.429276764,1.640678525,0.277818203
BMG850801025,2010,1.143341303,0.463820398,-0.384186149,0.345578253
BMG850801025,2011,1.143341303,0.463820398,-0.402057141,0.343588918
BMG850801025,2012,1.143341303,0.463820398,0.308569491,0.316349983
BMG850801025,2013,1.143341303,0.463820398,-0.005337312,0.283494264
BMG850801025,2014,1.143341303,0.463820398,0.283296049,0.303135097
BMG850801025,2015,1.143341303,0.463820398,0.034632381,0.253187388
BMG850801025,2016,1.143341303,0.463820398,-0.553265989,0.3376351
BMG8508Q1050,2010,0.461213648,1.220588923,-0.97060132,0.626121044
BMG8508Q1050,2011,0.461213648,1.220588923,0.65918541,0.419075012
BMG8508Q1050,2012,0.461213648,1.220588923,-0.010609799,0.448254853
BMG8508Q1050,2013,0.461213648,1.220588923,0.397586733,0.580150783
BMG8508Q1050,2014,0.461213648,1.220588923,-0.855065227,0.584538221
BMG8508Q1050,2015,0.461213648,1.220588923,0.955563009,0.574274778
BMG8508Q1050,2016,0.461213648,1.220588923,0.828742981,0.496599346
BMG8550G1042,2010,0.877455056,0.582155526,0.192929894,0.486097217
BMG8550G1042,2011,0.877455056,0.582155526,-0.255182832,0.297135562
BMG8550G1042,2012,0.877455056,0.582155526,-0.095497087,0.297158629
BMG8550G1042,2013,0.877455056,0.582155526,-0.109625846,0.257573307
BMG8550G1042,2014,0.877455056,0.582155526,-0.153477594,0.249551252
BMG8550G1042,2015,0.877455056,0.582155526,0.746673226,0.251046419
BMG8550G1042,2016,0.877455056,0.582155526,-0.414910346,0.165787369
BMG8587Y1021,2010,-0.38499549,0.757738948,0.373960376,0.612222433
BMG8587Y1021,2011,-0.38499549,0.757738948,0.351688296,0.439117968
BMG8587Y1021,2012,-0.38499549,0.757738948,-0.446098357,0.493720353
BMG8587Y1021,2013,-0.38499549,0.757738948,1.262455463,0.53082037
BMG8587Y1021,2014,-0.38499549,0.757738948,-0.044324838,0.593983769
BMG8587Y1021,2015,-0.38499549,0.757738948,1.459624529,0.472410768
BMG8587Y1021,2016,-0.38499549,0.757738948,-0.346467108,0.439131677
BMG870871057,2015,-0.101931065,1.307491302,-0.537207603,0.482680231
BMG870871057,2016,-0.101931065,1.307491302,0.206520766,0.361763507
BMG8766E1093,2010,1.569682837,0.60145694,0.605034828,0.360461473
BMG8766E1093,2011,1.569682837,0.60145694,0.579078853,0.273518264
BMG8766E1093,2012,1.569682837,0.60145694,0.083970338,0.298066884
BMG8766E1093,2013,1.569682837,0.60145694,0.095808953,0.298532039
BMG8766E1093,2014,1.569682837,0.60145694,0.507149994,0.224566698
BMG8766E1093,2015,1.569682837,0.60145694,0.811103284,0.378854305
BMG8766E1093,2016,1.569682837,0.60145694,2.47680521,0.501957595
BMG8827U1009,2013,-0.796363711,0.520616531,0.115547702,0.730157733
BMG8827U1009,2014,-0.796363711,0.520616531,0.175786555,0.236176059
BMG8827U1009,2015,-0.796363711,0.520616531,0.047654524,0.158818498
BMG8827U1009,2016,-0.796363711,0.520616531,0.366979122,0.234908566
BMG8922H1299,2010,0.518249989,0.479659349,-0.232977673,0.430747569
BMG8922H1299,2011,0.518249989,0.479659349,0.159331873,0.282500148
BMG8922H1299,2012,0.518249989,0.479659349,0.323906451,0.360979795
BMG8922H1299,2013,0.518249989,0.479659349,1.460937738,0.489042282
BMG8922H1299,2014,0.518249989,0.479659349,0.046998322,0.430506617
BMG8922H1299,2015,0.518249989,0.479659349,0.934718668,0.297095746
BMG8922H1299,2016,0.518249989,0.479659349,0.161147401,0.224718779
BMG8988C1055,2010,-0.231528848,1.043631315,0.296591252,0.221299395
BMG8988C1055,2011,-0.231528848,1.043631315,0.344298244,0.222344786
BMG8988C1055,2012,-0.231528848,1.043631315,0.126877725,0.233978689
BMG8988C1055,2013,-0.231528848,1.043631315,0.064817466,0.532641292
BMG8988C1055,2014,-0.231528848,1.043631315,0.542925596,0.830541611
BMG899821133,2010,2.345514774,0.914525926,0.006022993,0.432906538
BMG899821133,2011,2.345514774,0.914525926,0.54118377,0.530362308
BMG899821133,2012,2.345514774,0.914525926,-0.000239459,0.624706447
BMG899821133,2013,2.345514774,0.914525926,0.048565798,0.529221714
BMG899821133,2014,2.345514774,0.914525926,1.618148446,0.505682588
BMG899821133,2015,2.345514774,0.914525926,0.57932198,0.507858455
BMG899821133,2016,2.345514774,0.914525926,1.620616794,0.72224772
BMG9019D1048,2014,-0.555453718,0.970845997,1.106950521,0.659360707
BMG9019D1048,2015,-0.555453718,0.970845997,0.841425478,0.303831875
BMG9019D1048,2016,-0.555453718,0.970845997,0.026861863,0.270990193
BMG9078F1077,2010,0.533151925,0.589487851,0.290750414,0.380779207
BMG9078F1077,2011,0.533151925,0.589487851,1.138452053,0.290993869
BMG9078F1077,2012,0.533151925,0.589487851,0.108290777,0.312976986
BMG9078F1077,2013,0.533151925,0.589487851,0.110193722,0.282614201
BMG9078F1077,2014,0.533151925,0.589487851,0.317919016,0.286094606
BMG9078F1077,2015,0.533151925,0.589487851,0.59790194,0.369776964
BMG9078F1077,2016,0.533151925,0.589487851,3.041461945,0.776612103
BMG9316Y1084,2010,0.828157783,0.471987724,-0.214260712,0.466371119
BMG9316Y1084,2011,0.828157783,0.471987724,0.449284136,0.3591654
BMG9316Y1084,2012,0.828157783,0.471987724,0.065431274,0.320542216
BMG9316Y1084,2013,0.828157783,0.471987724,-0.253485322,0.370928049
BMG9316Y1084,2014,0.828157783,0.471987724,0.561378658,0.479987264
BMG9316Y1084,2015,0.828157783,0.471987724,0.519552052,0.328698575
BMG9316Y1084,2016,0.828157783,0.471987724,0.188442364,0.266444743
BMG9319H1025,2010,-0.005917682,0.244364783,0.126430333,0.177615538
BMG9319H1025,2011,-0.005917682,0.244364783,0.361144483,0.195015401
BMG9319H1025,2012,-0.005917682,0.244364783,-0.08889433,0.181251377
BMG9319H1025,2013,-0.005917682,0.244364783,0.428866744,0.170533061
BMG9319H1025,2014,-0.005917682,0.244364783,-0.018614562,0.161691353
BMG9319H1025,2015,-0.005917682,0.244364783,0.190915018,0.122216418
BMG9319H1025,2016,-0.005917682,0.244364783,-0.038249463,0.16222389
BMG9456A1009,2010,0.920990288,0.72504729,1.261467457,0.274102211
BMG9456A1009,2011,0.920990288,0.72504729,1.308323145,0.342040688
BMG9456A1009,2012,0.920990288,0.72504729,0.536439359,0.350514054
BMG9456A1009,2013,0.920990288,0.72504729,1.102071404,0.312289089
BMG9456A1009,2014,0.920990288,0.72504729,2.718103409,0.442861408
BMG9456A1009,2015,0.920990288,0.72504729,1.537337422,0.417204916
BMG9456A1009,2016,0.920990288,0.72504729,2.467569113,0.522055924
BMG9618E1075,2010,0.15387401,0.22690773,0.234850302,0.183696747
BMG9618E1075,2011,0.15387401,0.22690773,0.262491792,0.187827796
BMG9618E1075,2012,0.15387401,0.22690773,-0.177678615,0.172168881
BMG9618E1075,2013,0.15387401,0.22690773,0.186992154,0.167723805
BMG9618E1075,2014,0.15387401,0.22690773,0.164037481,0.14030169
BMG9618E1075,2015,0.15387401,0.22690773,0.243441671,0.179727003
BMG9618E1075,2016,0.15387401,0.22690773,-0.171107382,0.167638227
BMG982681089,2010,0.142736062,0.904064298,-0.022965617,0.499470532
BMG982681089,2011,0.142736062,0.904064298,0.45771879,0.318558544
BMG982681089,2012,0.142736062,0.904064298,0.201558188,0.409720451
BMG982681089,2013,0.142736062,0.904064298,0.458578616,0.395407319
BMG982681089,2014,0.142736062,0.904064298,0.049875379,0.08491616
BMG982941046,2010,-0.36074385,0.247965157,0.79617399,0.23204726
BMG982941046,2011,-0.36074385,0.247965157,0.536596656,0.208100304
BMG982941046,2012,-0.36074385,0.247965157,0.363748997,0.224106371
BMG982941046,2013,-0.36074385,0.247965157,0.350015581,0.153971091
BMG982941046,2014,-0.36074385,0.247965157,-0.139750853,0.144621953
BMG982941046,2015,-0.36074385,0.247965157,0.284463912,0.121713586
BMG982941046,2016,-0.36074385,0.247965157,-0.203798458,0.207142383
BSP733981026,2010,1.7672894,1.443827868,1.497524142,0.557308972
BSP733981026,2011,1.7672894,1.443827868,0.32997027,0.446851343
BSP733981026,2012,1.7672894,1.443827868,0.677590907,0.428588808
BSP733981026,2013,1.7672894,1.443827868,0.204979435,0.5173558
BSP733981026,2014,1.7672894,1.443827868,1.758224368,0.619331419
BSP733981026,2015,1.7672894,1.443827868,0.959431708,0.800246418
BSP733981026,2016,1.7672894,1.443827868,0.468561977,0.61825484
BSP8744Y1024,2010,-0.35131222,0.432391018,0.232761472,0.270858347
BSP8744Y1024,2011,-0.35131222,0.432391018,0.50398308,0.272083074
BSP8744Y1024,2012,-0.35131222,0.432391018,-0.369605809,0.259576082
BSP8744Y1024,2013,-0.35131222,0.432391018,0.461432934,0.247111291
BSP8744Y1024,2014,-0.35131222,0.432391018,-0.004212533,0.257036924
BSP8744Y1024,2015,-0.35131222,0.432391018,-0.003976058,0.208651677
BSP951331318,2010,0.362377495,0.321268499,-1.042853832,0.24927035
BSP951331318,2011,0.362377495,0.321268499,-0.566082835,0.225155056
BSP951331318,2012,0.362377495,0.321268499,-0.174256101,0.24190855
BSP951331318,2013,0.362377495,0.321268499,-0.590760589,0.22225593
BSP951331318,2014,0.362377495,0.321268499,-0.47236824,0.174121261
BSP951331318,2015,0.362377495,0.321268499,-0.502758622,0.200334802
BSP951331318,2016,0.362377495,0.321268499,-0.425464749,0.195357695
CA0076281009,2010,0.487930477,1.781511903,0.923941493,0.778020322
CA0076281009,2011,0.487930477,1.781511903,0.146570429,0.446688294
CA0076281009,2012,0.487930477,1.781511903,0.284535199,0.5007568
CA0076281009,2013,0.487930477,1.781511903,-0.560585976,0.952317953
CA0076281009,2014,0.487930477,1.781511903,0.083078071,0.87471962
CA0076281009,2015,0.487930477,1.781511903,0.089373201,0.684039593
CA0076281009,2016,0.487930477,1.781511903,0.824586391,0.705410063
CA0079754028,2010,-0.210693002,1.530279517,0.40373078,0.560180545
CA0079754028,2011,-0.210693002,1.530279517,0.491599441,0.436385721
CA0079754028,2012,-0.210693002,1.530279517,0.396176517,0.718095243
CA0079754028,2013,-0.210693002,1.530279517,0.289708227,0.52267611
CA0079754028,2014,-0.210693002,1.530279517,1.297381043,0.523305357
CA0079754028,2015,-0.210693002,1.530279517,0.088377714,0.684020936
CA0079754028,2016,-0.210693002,1.530279517,1.61486876,0.506413102
CA00847V1085,2010,-0.994367719,0.784249961,0.036658298,0.545664728
CA00847V1085,2011,-0.994367719,0.784249961,1.159940243,0.552214384
CA00847V1085,2012,-0.994367719,0.784249961,0.678622544,0.561279297
CA00847V1085,2013,-0.994367719,0.784249961,0.563879788,0.507218659
CA00847V1085,2014,-0.994367719,0.784249961,0.419040084,0.476216584
CA00847V1085,2015,-0.994367719,0.784249961,-0.254028648,0.521441936
CA00847V1085,2016,-0.994367719,0.784249961,1.150791287,0.587566733
CA05552G1054,2010,-2.655616999,2.076071501,0.1584488,0.087198116
CA05552G1054,2011,-2.655616999,2.076071501,-0.031310529,0.181513354
CA05552G1054,2012,-2.655616999,2.076071501,0.040055562,0.060272146
CA05552G1054,2013,-2.655616999,2.076071501,0.157835335,0.067822546
CA05552G1054,2014,-2.655616999,2.076071501,0.187816426,0.061027259
CA05552G1054,2015,-2.655616999,2.076071501,0.084466062,0.682408929
CA05552G1054,2016,-2.655616999,2.076071501,1.08612442,0.680603683
CA05570P1036,2010,-0.09118668,1.304846883,0.902601838,0.569628835
CA05570P1036,2011,-0.09118668,1.304846883,2.207810879,0.539120913
CA05570P1036,2012,-0.09118668,1.304846883,0.639855385,0.759887159
CA05570P1036,2013,-0.09118668,1.304846883,0.285058826,0.698868811
CA05570P1036,2014,-0.09118668,1.304846883,1.834383011,0.712385952
CA05570P1036,2015,-0.09118668,1.304846883,0.111109152,0.76925981
CA05570P1036,2016,-0.09118668,1.304846883,1.634463072,0.725776613
CA09088U1093,2010,-1.322652698,2.357271194,-2.377633572,1.038540244
CA09088U1093,2011,-1.322652698,2.357271194,-0.987216175,0.983811319
CA09088U1093,2012,-1.322652698,2.357271194,-0.427213073,1.250184655
CA09088U1093,2013,-1.322652698,2.357271194,0.97040534,1.181629062
CA09088U1093,2014,-1.322652698,2.357271194,-0.362646878,0.857588768
CA09088U1093,2015,-1.322652698,2.357271194,0.437842309,0.887479544
CA09088U1093,2016,-1.322652698,2.357271194,1.49598527,0.958000362
CA09625V1076,2010,-2.406700134,3.978348494,0.967591405,0.435329169
CA09625V1076,2011,-2.406700134,3.978348494,1.055642962,0.37863335
CA09625V1076,2012,-2.406700134,3.978348494,-0.317601681,0.586109936
CA1304921010,2010,3.478404522,2.197935104,0.06315095,0.206618205
CA1304921010,2011,3.478404522,2.197935104,0.539598882,0.332492948
CA1304921010,2012,3.478404522,2.197935104,0.292653322,0.33613205
CA1304921010,2013,3.478404522,2.197935104,0.05364807,0.130019352
CA1304921010,2014,3.478404522,2.197935104,-0.020066148,0.513580382
CA1304921010,2015,3.478404522,2.197935104,0.422324121,0.290265828
CA1304921010,2016,3.478404522,2.197935104,0.424969614,0.340088844
CA1567701091,2010,0.162985638,0.396885812,0.976085603,0.320502728
CA1567701091,2011,0.162985638,0.396885812,0.900075614,0.31424427
CA1567701091,2012,0.162985638,0.396885812,-0.508529246,0.350570738
CA1567701091,2013,0.162985638,0.396885812,0.098381095,0.346790403
CA1567701091,2014,0.162985638,0.396885812,0.011264154,0.26580283
CA1567701091,2015,0.162985638,0.396885812,0.359302253,0.237157002
CA1567701091,2016,0.162985638,0.396885812,0.686731935,0.214855626
CA22041E6091,2010,2.528218985,2.149298429,0.664560676,0.535496712
CA22041E6091,2011,2.528218985,2.149298429,0.016618002,0.5976668
CA22041E6091,2012,2.528218985,2.149298429,2.162495852,0.982739151
CA22041E6091,2013,2.528218985,2.149298429,0.868350804,0.909947157
CA22041E6091,2014,2.528218985,2.149298429,-0.709301353,0.722112894
CA22041E6091,2015,2.528218985,2.149298429,1.626825809,0.693030894
CA22041E6091,2016,2.528218985,2.149298429,-0.612215638,0.781189024
CA22163N1069,2010,-0.129114449,0.514315486,0.429377675,0.334518731
CA22163N1069,2011,-0.129114449,0.514315486,-0.077902734,0.243770003
CA22163N1069,2012,-0.129114449,0.514315486,-0.034950066,0.292738259
CA22163N1069,2013,-0.129114449,0.514315486,0.414290518,0.234146729
CA22163N1069,2014,-0.129114449,0.514315486,0.589477777,0.24537386
CA22163N1069,2015,-0.129114449,0.514315486,0.428208321,0.276402503
CA22163N1069,2016,-0.129114449,0.514315486,-0.008234998,0.35071829
CA22938T1075,2011,0.843875468,1.602227092,-0.793392181,0.834114671
CA22938T1075,2012,0.843875468,1.602227092,1.360031962,0.605754554
CA22938T1075,2013,0.843875468,1.602227092,-0.157046929,0.675582588
CA22938T1075,2014,0.843875468,1.602227092,0.808830559,0.836393952
CA22938T1075,2015,0.843875468,1.602227092,-0.290686488,0.750739574
CA22938T1075,2016,0.843875468,1.602227092,1.165100336,0.569827855
CA2926717083,2010,1.830405951,1.30346334,0.146358863,0.643681169
CA2926717083,2011,1.830405951,1.30346334,1.244158983,0.640864134
CA2926717083,2012,1.830405951,1.30346334,0.924231529,0.74669975
CA2926717083,2013,1.830405951,1.30346334,0.567410409,0.715304136
CA2926717083,2014,1.830405951,1.30346334,1.641640067,0.510715008
CA2926717083,2015,1.830405951,1.30346334,0.506284714,0.548333824
CA2926717083,2016,1.830405951,1.30346334,2.191256523,0.443438947
CA36191B1085,2011,-1.094827652,0.979790628,-0.306920558,0.423805892
CA36191B1085,2012,-1.094827652,0.979790628,0.457727164,0.560941815
CA36191B1085,2013,-1.094827652,0.979790628,0.288100392,0.631999373
CA36191B1085,2014,-1.094827652,0.979790628,0.067190371,0.383922011
CA36191B1085,2015,-1.094827652,0.979790628,0.325754493,0.325717181
CA36191B1085,2016,-1.094827652,0.979790628,-0.656156003,0.537392974
CA4078911001,2010,-1.534249783,3.035722733,0.328846842,0.481230229
CA4078911001,2011,-1.534249783,3.035722733,-0.488333374,0.320502669
CA4078911001,2012,-1.534249783,3.035722733,0.261045575,0.227785543
CA4078911001,2013,-1.534249783,3.035722733,0.384980142,0.208653629
CA4078911001,2014,-1.534249783,3.035722733,-0.23556307,0.568591356
CA4078911001,2015,-1.534249783,3.035722733,0.858372569,0.74365288
CA4078911001,2016,-1.534249783,3.035722733,0.074458852,0.720743895
CA42235Y1043,2010,-0.027454171,0.216650128,0.158443615,0.087197796
CA42235Y1043,2011,-0.027454171,0.216650128,0.024221851,0.154844776
CA44570P2017,2010,0.329619139,1.964256167,0.010566006,0.700290561
CA44570P2017,2011,0.329619139,1.964256167,1.238460898,0.645071983
CA44570P2017,2012,0.329619139,1.964256167,-1.641430378,0.881635606
CA44570P2017,2013,0.329619139,1.964256167,-0.035408892,0.952309787
CA44570P2017,2014,0.329619139,1.964256167,0.425180525,0.791509211
CA44570P2017,2015,0.329619139,1.964256167,0.028241955,0.320603371
CA44570P2017,2016,0.329619139,1.964256167,0.617531836,0.459476024
CA45245E1097,2010,0.333109617,0.586886346,0.397005916,0.44627735
CA45245E1097,2011,0.333109617,0.586886346,0.636544645,0.375133395
CA45245E1097,2012,0.333109617,0.586886346,0.491302848,0.413622499
CA45245E1097,2013,0.333109617,0.586886346,0.346071064,0.328748941
CA45245E1097,2014,0.333109617,0.586886346,0.251431674,0.242857724
CA45245E1097,2015,0.333109617,0.586886346,0.67284143,0.257593364
CA45245E1097,2016,0.333109617,0.586886346,0.329510361,0.314038485
CA45781J2074,2014,-2.224303722,1.785737753,0.022055065,0.227050647
CA45781J2074,2015,-2.224303722,1.785737753,0.099343874,0.477684468
CA45781J2074,2016,-2.224303722,1.785737753,1.248071551,0.642175198
CA4589681044,2010,-1.527971148,1.703729749,0.571059585,0.824532688
CA4589681044,2011,-1.527971148,1.703729749,0.107334249,0.582203984
CA4589681044,2012,-1.527971148,1.703729749,-0.421777844,0.504885614
CA4589681044,2013,-1.527971148,1.703729749,0.875405669,0.774696112
CA4589681044,2014,-1.527971148,1.703729749,-0.304152876,0.878051758
CA4589681044,2015,-1.527971148,1.703729749,1.010220528,0.710000515
CA4589681044,2016,-1.527971148,1.703729749,0.534658253,0.632594168
CA4589774021,2010,-1.372059822,1.555011392,-0.112551078,0.685312152
CA4589774021,2011,-1.372059822,1.555011392,-0.651471257,0.721182704
CA4589774021,2012,-1.372059822,1.555011392,0.236823395,0.747932374
CA4589774021,2013,-1.372059822,1.555011392,-0.123721965,0.821559072
CA4589774021,2014,-1.372059822,1.555011392,1.322704434,0.829626203
CA4589774021,2015,-1.372059822,1.555011392,-0.587725341,0.874770761
CA4589774021,2016,-1.372059822,1.555011392,0.502677262,0.747252643
CA4592211078,2012,-3.855766535,6.171530247,0.76209408,0.28633073
CA4592211078,2013,-3.855766535,6.171530247,0.076608196,0.158378184
CA4592211078,2014,-3.855766535,6.171530247,0.224394798,0.065926366
CA4592211078,2015,-3.855766535,6.171530247,0.108400859,0.077872925
CA4592211078,2016,-3.855766535,6.171530247,0.639581382,0.445135504
CA47733C2076,2010,-0.060761675,0.567964613,-0.54888624,0.487144381
CA47733C2076,2011,-0.060761675,0.567964613,-0.006671207,0.393034309
CA47733C2076,2012,-0.060761675,0.567964613,-0.284534812,0.520578086
CA47733C2076,2013,-0.060761675,0.567964613,-0.288003802,0.458872706
CA47733C2076,2014,-0.060761675,0.567964613,0.145358473,0.502543151
CA47733C2076,2015,-0.060761675,0.567964613,-1.247139096,0.683351696
